,Unnamed: 0.1,survey,filename,order_in_survey,trustworthy,lively,natural,boring,empathetic,respectful,cold,engaging,following,file_order,Flesch_reading,num_word,Gender,Intensity,Pitch,Rate,bin_trustworthy,bin_lively,bin_natural,bin_boring,bin_empathetic,bin_respectful,bin_cold,bin_engaging,bin_following,norm_trustworthy,norm_lively,norm_natural,norm_boring,norm_empathetic,norm_respectful,norm_cold,norm_engaging,norm_following,Unnamed: 0,Duration,mean_pitch,mean_intensity,speaking_rate,number,text
184,191,8,2_F_intensity_x-soft_pitch_medium_rate_medium.wav,3,3.8,3.8,4.0,2.8,3.4,4.0,2.8,3.8,3.8,2,64.37,7,F,x-soft,medium,medium,1,1,1,0,0,1,0,1,1,0.1334437252264852,0.3137344433527606,0.2822449672372514,2.8,-0.11123091,0.5771275033907735,-0.697327459,0.3137344433527606,0.085832828,751,2.453287982,152.7584602017461,61.930134657872976,220.1127645808301,2,2
185,192,8,2_M_intensity_medium_pitch_high_rate_fast.wav,4,4.2,3.6,3.8,2.8,3.0,4.6,3.2,4.0,3.8,2,64.37,7,M,medium,high,fast,1,1,1,0,0,1,0,1,1,0.4812482176771821,0.117322304175895,0.110933832274968,2.8,-0.439665379,1.0569543254202536,-0.265763133,0.48763669,0.110933832274968,261,1.9830839002267573,125.65547923862307,67.40717756612382,272.3031536579231,2,2
186,193,8,3_F_intensity_x-soft_pitch_high_rate_slow.wav,5,3.4,3.4,3.8,3.2,3.2,3.8,3.2,3.8,3.6,3,87.72,9,F,x-soft,high,slow,0,0,1,0,0,1,0,1,1,-0.261971664,-0.081680946,0.085832828,3.2,-0.268354244,0.3582054712623906,-0.310234161,0.3137344433527606,-0.088069418,98,3.654920634920635,189.16002782790844,59.55243887691691,147.7460262312169,3,3
187,194,8,3_M_intensity_x-soft_pitch_high_rate_slow.wav,6,4.2,3.2,3.8,2.8,3.4,4.2,2.8,3.8,3.6,3,87.72,9,M,x-soft,high,slow,1,0,1,0,0,1,0,1,1,0.458738325,-0.230482188,0.110933832274968,2.8,-0.069350994,0.6866399400180396,-0.613567625,0.3163255546158257,-0.085478307,499,3.654920634920635,119.53520530884234,58.66303476968236,147.7460262312169,3,3
188,195,8,4_F_intensity_x-loud_pitch_low_rate_medium.wav,7,3.8,3.6,4.2,2.8,3.4,4.4,3.0,4.2,4.2,4,84.68,12,F,x-loud,low,medium,1,1,1,0,0,1,0,1,1,0.1334437252264852,0.117322304175895,0.4812482176771821,2.8,-0.071942105,0.8830520791949052,-0.481545296,0.7091498329695568,0.4812482176771821,377,2.792879818594104,125.71559438084309,70.37978633225617,257.79841839468685,4,4
189,196,8,4_M_intensity_x-soft_pitch_medium_rate_slow.wav,8,4.4,3.6,3.8,2.6,2.8,4.4,3.0,4.6,4.2,4,84.68,12,M,x-soft,medium,slow,1,1,1,0,0,1,0,1,1,0.6551504639025305,0.1675243126050595,0.152813748921533,2.6,-0.593648844,0.9081530834094876,-0.481545296,1.082055329634836,0.5063492218917643,416,3.2369614512471654,100.9452078653662,64.51682268137542,222.4308231,4,4
190,197,8,5_F_intensity_medium_pitch_medium_rate_slow.wav,9,3.4,3.8,3.8,3.2,2.6,4.0,3.0,3.2,3.6,5,84.68,12,F,medium,medium,slow,0,1,1,0,0,1,0,0,1,-0.259380553,0.2938156616643086,0.065914046,3.2,-0.835080769,0.5127376937926913,-0.459035403,-0.252992081,-0.1079882,577,3.759410430839002,152.83945770004772,64.54915892497414,191.51939200193013,5,5
191,198,8,5_M_intensity_x-loud_pitch_low_rate_fast.wav,10,3.4,3.2,3.8,3.0,3.4,4.2,3.0,4.0,3.6,5,84.68,12,M,x-loud,low,fast,0,0,1,0,0,1,0,1,1,-0.220091748,-0.191193383,0.1502226376584679,3.0,-0.113822021,0.7259287454015395,-0.571036109,0.5520264991761911,-0.065559525,220,2.2965532879818595,91.11551234047778,64.17795770846412,313.5133000256719,5,5
192,199,8,6_F_intensity_x-soft_pitch_low_rate_fast.wav,11,2.8,3.0,3.0,2.8,2.4,4.0,2.8,2.8,2.8,6,31.55,6,F,x-soft,low,fast,0,0,0,0,0,1,0,0,0,-0.77003936,-0.30070582,-0.615507137,2.8,-1.053454043,0.5295166062246739,-0.747529467,-0.542137745,-0.811919277,474,1.8002267573696145,128.68829665329045,62.10514342757224,199.97480791031617,6,6
193,201,8,7_F_intensity_x-soft_pitch_medium_rate_fast.wav,13,4.2,3.8,4.2,2.6,3.4,3.6,3.2,3.8,3.8,7,104.64,9,F,x-soft,medium,fast,1,1,1,0,0,1,0,1,1,0.6840488287549746,0.060731824,0.6589478245403925,2.6,0.1140795937932756,0.001421396,-0.079741434,0.1502226376584679,0.3362443363042778,30,1.6434920634920636,155.30320524328056,62.494360665917846,328.5686691133861,7,7
194,202,8,7_M_intensity_x-loud_pitch_low_rate_slow.wav,14,3.4,3.4,3.4,3.4,3.4,3.6,3.0,3.6,3.4,7,104.64,9,M,x-loud,low,slow,0,0,0,0,0,1,0,1,0,-0.178211831,-0.062310923,-0.200721724,3.4,-0.136331914,0.2068131179885593,-0.523425212,0.159202221,-0.242601641,537,2.401043083900227,84.65545891,68.22934633494515,224.9022533668285,7,7
195,203,8,8_F_intensity_x-soft_pitch_medium_rate_slow.wav,15,3.4,3.8,4.0,2.6,3.4,3.4,3.0,4.0,3.8,8,87.72,9,F,x-soft,medium,slow,0,1,1,0,0,0,0,1,1,-0.197581855,0.2661235461866613,0.2597350742857343,2.6,-0.071942105,0.0303197605001458,-0.548526216,0.48763669,0.110933832274968,329,3.2108390022675737,168.15317352277734,60.3950725,168.1803415302476,8,8
196,204,8,8_M_intensity_medium_pitch_medium_rate_medium.wav,16,3.6,3.8,3.8,3.2,3.6,3.8,3.0,4.4,4.4,8,87.72,9,M,medium,medium,medium,1,1,1,0,1,1,0,1,1,-0.062968414,0.3781242529508427,0.152813748921533,3.2,0.085181229,0.403225257,-0.481545296,0.8830520791949052,0.6551504639025305,700,2.662267573696145,103.15554299798572,63.72275228208412,202.83460811202156,8,8
197,205,8,9_F_intensity_x-loud_pitch_low_rate_fast.wav,17,3.4,3.6,3.2,3.2,2.2,3.6,3.2,3.6,3.4,9,109.04,13,F,x-loud,low,fast,0,1,0,0,0,1,0,1,0,-0.284481557,0.1372410858643471,-0.483484808,3.2,-1.160375368,0.1398321971274121,-0.310234161,0.1147311929128299,-0.287072669,624,2.2965532879818595,128.58946594417077,64.52316411646555,339.63940836114455,9,9
198,206,8,9_M_intensity_medium_pitch_low_rate_slow.wav,18,3.8,3.8,4.0,2.4,3.6,4.4,3.6,4.4,4.2,9,109.04,13,M,medium,low,slow,1,1,1,0,1,1,1,1,1,0.1360348364895503,0.3189166658788908,0.3099370827148987,2.4,0.08777234,0.8631332975064533,0.065262447,0.8856431904579705,0.4838393289402471,57,3.3936961451247165,85.97080785307115,60.84265413016275,229.83790140449813,9,9
199,207,8,10_F_intensity_medium_pitch_low_rate_medium.wav,19,3.8,3.4,3.6,3.4,2.4,4.0,3.6,3.2,3.6,10,50.5,4,F,medium,low,medium,1,0,1,0,0,1,1,0,1,0.088423939,-0.053988831,-0.1079882,3.4,-1.008983015,0.5127376937926913,0.1495710385389135,-0.227891077,-0.1079882,789,1.4606349206349207,125.08269195414564,64.09680878282046,164.31210606389914,10,10
200,208,8,10_M_intensity_medium_pitch_high_rate_slow.wav,20,4.2,3.4,4.4,2.4,3.4,4.2,3.2,4.4,4.4,10,50.5,4,M,medium,high,slow,1,0,1,0,0,1,0,1,1,0.7091498329695568,-0.259380553,0.8856431904579705,2.4,0.1810605146544227,0.4812482176771821,-0.079741434,0.6551504639025305,0.8830520791949052,175,1.6696145124716553,149.2807537760131,66.15072525583206,143.74575580605733,10,10
201,209,8,10_M_intensity_x-loud_pitch_high_rate_slow.wav,21,3.8,2.8,3.2,2.8,3.4,3.6,2.8,3.4,3.2,10,50.5,4,M,x-loud,high,slow,1,0,0,0,0,1,0,0,0,0.060731824,-0.625897578,-0.483484808,2.8,-0.136331914,0.2042220067254942,-0.680548546,-0.056579942,-0.483484808,174,1.6696145124716553,148.53891103519862,70.06858793417283,143.74575580605733,10,10
202,210,8,10_F_intensity_x-loud_pitch_high_rate_slow.wav,22,3.8,3.6,3.8,2.8,3.6,4.0,3.0,4.2,3.8,10,50.5,4,F,x-loud,high,slow,1,1,1,0,1,1,0,1,1,0.110933832274968,0.094812411,0.110933832274968,2.8,0.062671336,0.5546176104392562,-0.5066463,0.6866399400180396,0.110933832274968,774,1.852471655328798,190.6645820951705,69.15409430768524,129.55663818640292,10,10
203,211,8,9_M_intensity_medium_pitch_high_rate_fast.wav,23,4.4,3.6,3.6,2.6,2.8,4.4,3.2,3.8,3.6,9,109.04,13,M,medium,high,fast,1,1,1,0,0,1,0,1,1,0.6551504639025305,0.2293230109400766,-0.021088497,2.6,-0.63552876,0.9249319958414702,-0.307643049,0.3613453405188599,-0.040458521,50,2.244308390022676,120.1013522806678,61.17829621247844,347.5458201143734,9,9
204,212,8,9_F_intensity_medium_pitch_high_rate_slow.wav,24,3.8,3.4,3.6,3.4,3.0,4.6,2.6,4.2,4.0,9,109.04,13,F,medium,high,slow,1,0,1,0,0,1,0,1,1,0.108342721011903,-0.079089835,-0.113170422,3.4,-0.44225649,1.0569543254202536,-0.812570876,0.6615389358034575,0.2848360785003165,629,3.4459410430839004,198.24650935409213,63.10952820073128,226.35326322993305,9,9
205,213,8,8_M_intensity_medium_pitch_low_rate_medium.wav,25,3.6,3.6,3.2,2.4,3.4,4.0,2.8,4.0,3.8,8,87.72,9,M,medium,low,medium,1,1,0,0,0,1,0,1,1,-0.040458521,0.159202221,-0.371484101,2.4,-0.113822021,0.5771275033907735,-0.655447542,0.5101465825296263,0.1334437252264852,691,2.4271655328798185,131.16894873747663,61.12163227318312,222.4817354584353,8,8
206,214,8,8_F_intensity_x-loud_pitch_low_rate_slow.wav,26,3.2,3.4,3.4,3.8,3.4,3.8,3.2,3.6,3.2,8,87.72,9,F,x-loud,low,slow,0,0,0,1,0,1,0,1,0,-0.391402883,-0.079089835,-0.30699145,3.8,-0.133740803,0.3807153642139078,-0.310234161,0.1199134154389601,-0.455792692,326,3.263083900226757,130.9598847814228,67.36434179863278,165.48762352156328,8,8
207,215,8,7_M_intensity_x-loud_pitch_high_rate_fast.wav,27,3.6,3.8,3.0,3.4,3.2,4.0,3.2,4.0,3.6,7,104.64,9,M,x-loud,high,fast,1,1,0,0,0,1,0,1,1,-0.023679609,0.3781242529508427,-0.570487351,3.4,-0.354705189,0.5771275033907735,-0.397133863,0.5745363921277082,-0.001169716,532,1.539002267573696,122.54078449252144,70.53158557060009,350.8766759982319,7,7
208,216,9,1_F_intensity_x-soft_pitch_medium_rate_slow.wav,1,4.4,4.4,4.0,2.0,3.2,4.2,3.8,4.2,4.6,1,55.91,7,F,x-soft,medium,slow,1,1,1,0,0,1,1,1,1,0.6908783457885792,0.7745923040002376,0.4151947539155877,2.0,-0.175389829,0.489174594,0.4742179861170241,0.5433751764435153,0.9912792393870524,664,3.184716553287982,154.28564788934096,64.54394834063939,131.8798684191789,1,1
209,217,9,1_M_intensity_x-loud_pitch_medium_rate_medium.wav,2,3.8,4.0,3.6,2.4,3.0,4.4,3.0,4.2,4.0,1,55.91,7,M,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.041270531,0.1812821086327005,-0.175416404,2.4,-0.384585172,0.7745923040002376,-0.169995274,0.6270891346551737,0.1812821086327005,140,2.401043083900227,102.05381183831012,72.81244286808071,174.92397484086658,1,1
210,218,9,2_F_intensity_medium_pitch_medium_rate_medium.wav,3,3.8,4.0,3.8,2.6,2.6,4.0,2.6,3.6,3.8,2,64.37,7,F,medium,medium,medium,1,1,1,0,0,1,0,1,1,-0.020421643,0.597605854,0.2355127861869082,2.6,-0.832489235,0.2724876586737681,-0.679591511,-0.091702446,-0.027913235,737,2.453287982,152.75232769101055,66.01642417339677,220.1127645808301,2,2
211,219,9,2_M_intensity_x-soft_pitch_high_rate_slow.wav,4,3.8,4.0,4.0,2.6,3.0,3.8,2.4,3.6,3.8,2,64.37,7,M,x-soft,high,slow,1,1,1,0,0,1,0,1,1,-0.020421643,0.4253853829271774,0.3636932087148358,2.6,-0.357770833,0.1174928974992949,-0.891485892,-0.030010272,0.1249844893287041,252,3.1063492063492064,132.91686388913328,62.64601258974776,173.83750638732752,2,2
212,220,9,3_F_intensity_x-soft_pitch_high_rate_fast.wav,5,4.0,4.2,4.0,2.6,2.6,4.0,3.0,4.2,4.2,3,87.72,9,F,x-soft,high,fast,1,1,1,0,0,1,0,1,1,0.1887737004621097,0.4741914104017644,0.2724876586737681,2.6,-0.652777172,0.1812821086327005,-0.265993378,0.489174594,0.4816830022311736,97,2.453287982,188.9164128,58.68874305,220.1127645808301,3,3
213,221,9,3_M_intensity_x-loud_pitch_medium_rate_medium.wav,6,4.0,4.2,4.2,2.2,3.0,4.0,3.0,3.8,4.6,3,87.72,9,M,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.2504658746744513,0.4816830022311736,0.5433751764435153,2.2,-0.204873109,0.242974282845042,-0.088980353,0.0337789392876365,0.9837876475576433,495,3.001859410430839,98.55505680911698,66.63961969571164,179.88850447946095,3,3
214,222,9,4_F_intensity_medium_pitch_medium_rate_medium.wav,7,3.8,3.8,3.6,2.4,3.0,4.0,3.2,4.0,4.2,4,84.68,12,F,medium,medium,medium,1,1,1,0,0,1,0,1,1,0.041270531,0.060593278,-0.003195933,2.4,-0.23917904,0.3609941715326554,-0.209695759,0.3341798328861097,0.6270891346551737,372,2.8973696145124714,156.8270757547958,67.77063408804138,248.5012600372533,4,4
215,223,9,4_M_intensity_x-loud_pitch_high_rate_slow.wav,8,3.4,4.2,4.0,2.2,2.8,3.8,3.0,4.0,3.8,4,84.68,12,M,x-loud,high,slow,0,1,1,0,0,1,0,1,1,-0.226921469,0.7230872393434702,0.3535025797032461,2.2,-0.512765595,0.0337789392876365,-0.475790722,0.4795859653101096,0.0337789392876365,417,3.367573696145125,126.7645732,72.13910429872146,213.8037842569524,4,4
216,224,9,5_F_intensity_x-soft_pitch_low_rate_fast.wav,9,3.4,3.8,4.0,2.0,3.0,3.8,3.2,3.6,3.8,5,84.68,12,F,x-soft,low,fast,0,1,1,0,0,1,0,1,1,-0.315427982,0.2086984475403626,0.2649960668443589,2.0,-0.212364701,0.041270531,-0.049306443,0.039173494,0.1174928974992949,581,2.374920634920635,122.08793886515885,57.97536639379977,303.16802566501804,5,5
217,225,9,5_M_intensity_x-loud_pitch_high_rate_slow.wav,10,3.8,3.8,4.0,2.0,3.0,4.2,3.6,4.0,4.2,5,84.68,12,M,x-loud,high,slow,1,1,1,0,0,1,1,1,1,-0.020421643,0.060593278,0.4447081297443137,2.0,-0.365262425,0.4816830022311736,0.4179203668130279,0.3341798328861097,0.6270891346551737,222,3.7855328798185934,117.33315090720323,68.40949592,190.1977932455584,5,5
218,226,9,6_F_intensity_x-soft_pitch_high_rate_fast.wav,11,3.4,3.6,3.6,2.4,2.8,4.0,2.8,3.6,4.2,6,31.55,6,F,x-soft,high,fast,0,1,1,0,0,1,0,1,1,-0.288613643,-0.060095553,0.1765161297007314,2.4,-0.684986066,0.4447081297443137,-0.55890268,0.1002937633184823,0.6613950651311287,466,1.878594104,199.77048600959404,63.622655473078446,191.6326678415373,6,6
219,228,9,7_F_intensity_x-loud_pitch_low_rate_fast.wav,13,3.8,3.4,4.2,3.0,2.6,4.2,2.4,3.4,3.8,7,104.64,9,F,x-loud,low,fast,1,0,1,0,0,1,0,0,1,0.1324760811581134,-0.231714024,0.7182946846962414,3.0,-0.805674896,0.56539696,-0.953178066,-0.322919574,0.1174928974992949,17,1.565124716553288,125.15329718880676,68.94480989884076,345.0204282692475,7,7
220,229,9,7_M_intensity_x-loud_pitch_high_rate_medium.wav,14,4.0,4.2,4.0,2.2,3.0,4.2,3.4,3.8,4.4,7,104.64,9,M,x-loud,high,medium,1,1,1,0,0,1,0,1,1,0.2504658746744513,0.390477452190106,0.5064003039566554,2.2,-0.293379622,0.6270891346551737,0.006991176,0.0337789392876365,0.7745923040002376,534,1.9308390022675737,122.98833586156329,69.71960541947617,279.6711685261304,7,7
221,230,9,8_F_intensity_x-loud_pitch_low_rate_medium.wav,15,3.8,4.2,3.8,2.4,3.0,4.2,2.4,4.4,4.2,8,87.72,9,F,x-loud,low,medium,1,1,1,0,0,1,0,1,1,0.041270531,0.4741914104017644,0.1249844893287041,2.4,-0.357770833,0.3979690440195153,-0.891485892,0.9199984364242376,0.4816830022311736,331,2.5839002267573696,131.63075283390742,66.56977578108311,208.98639754278196,8,8
222,231,9,8_M_intensity_medium_pitch_low_rate_slow.wav,16,4.2,4.2,4.2,2.4,2.6,3.8,3.0,3.8,4.2,8,87.72,9,M,medium,low,slow,1,1,1,0,0,1,0,1,1,0.6270891346551737,0.390477452190106,0.6270891346551737,2.4,-0.652777172,0.0337789392876365,-0.322892998,0.3320827959650457,0.7182946846962414,701,3.263083900226757,128.45924233092435,62.67097420723151,165.48762352156328,8,8
223,232,9,9_F_intensity_medium_pitch_low_rate_fast.wav,17,3.6,3.8,4.0,2.2,3.0,4.0,3.2,3.8,4.4,9,109.04,13,F,medium,low,fast,1,1,1,0,0,1,0,1,1,-0.106232638,0.1222854521465237,0.3535025797032461,2.2,-0.23917904,0.487077557,-0.118490209,0.0337789392876365,0.7745923040002376,618,2.2965532879818595,128.84197621801778,60.81586344150706,339.63940836114455,9,9
224,233,9,9_M_intensity_medium_pitch_high_rate_medium.wav,18,4.2,4.4,4.2,2.2,3.2,4.2,3.4,4.0,3.8,9,109.04,13,M,medium,high,medium,1,1,1,0,0,1,0,1,1,0.5433751764435153,0.6833867539591699,0.6270891346551737,2.2,0.088036193,0.5433751764435153,0.2135175779028512,0.2504658746744513,0.095471113,46,2.7667573696145125,120.90170911633682,61.68984754460719,281.91846837248187,9,9
225,234,9,10_F_intensity_x-loud_pitch_high_rate_medium.wav,19,4.0,3.4,3.8,2.4,3.2,4.0,2.0,4.0,3.8,10,50.5,4,F,x-loud,high,medium,1,0,1,0,0,1,0,1,1,0.3341798328861097,-0.53001788,0.2086984475403626,2.4,-0.05736994,0.2724876586737681,-1.48209705,0.2724876586737681,-0.027913235,769,1.539002267573696,191.17952279142585,69.51991468528266,155.94518933254753,10,10
226,235,9,10_M_intensity_x-loud_pitch_medium_rate_medium.wav,20,4.0,4.0,3.8,2.0,2.6,4.4,3.2,3.8,4.4,10,50.5,4,M,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.1887737004621097,0.2649960668443589,0.0337789392876365,2.0,-0.591084998,0.6983699376179885,-0.14857549,-0.111627193,0.6908783457885792,172,1.3300226757369615,126.90594324186551,70.73643899838811,180.4480512837999,10,10
227,236,9,10_M_intensity_x-loud_pitch_low_rate_fast.wav,21,3.4,3.4,3.4,2.2,2.8,3.8,3.2,3.6,3.8,10,50.5,4,M,x-loud,low,fast,0,0,0,0,0,1,0,1,1,-0.315427982,-0.296105235,-0.059493553,2.2,-0.512765595,0.1866766635410457,0.0263440183447624,-0.02251868,0.1791850717116365,177,0.9643083900226758,152.54892073082266,69.10543903331258,248.88303626017023,10,10
228,237,9,10_F_intensity_x-soft_pitch_low_rate_slow.wav,22,4.2,4.0,3.8,2.6,2.8,3.8,2.2,4.0,3.8,10,50.5,4,F,x-soft,low,slow,1,1,1,0,0,1,0,1,1,0.4816830022311736,0.1812821086327005,0.1174928974992949,2.6,-0.436090237,0.0337789392876365,-1.093189643,0.3341798328861097,0.041270531,771,1.878594104,125.5966818304696,59.931477375825374,127.7551118943582,10,10
229,238,9,9_M_intensity_x-soft_pitch_medium_rate_slow.wav,23,4.2,4.2,4.4,2.0,2.6,4.4,3.0,4.2,4.4,9,109.04,13,M,x-soft,medium,slow,1,1,1,0,0,1,0,1,1,0.3979690440195153,0.390477452190106,0.6833867539591699,2.0,-0.50737104,0.782083896,-0.088980353,0.5433751764435153,0.6833867539591699,53,3.315328798185941,98.84292727801032,57.90416199042753,235.2707823,9,9
230,239,9,9_F_intensity_medium_pitch_high_rate_fast.wav,24,3.6,4.0,3.4,2.4,2.6,3.8,3.0,4.0,4.0,9,109.04,13,F,medium,high,fast,1,1,0,0,0,1,0,1,1,-0.167924812,0.3535025797032461,-0.296105235,2.4,-0.832489235,0.2134910021875914,-0.502605061,0.3341798328861097,0.1812821086327005,614,2.3226757369614512,198.3716691945313,62.11850791963601,335.8195841062189,9,9
231,240,9,8_M_intensity_medium_pitch_medium_rate_slow.wav,25,3.8,4.2,4.0,2.4,2.6,4.4,3.2,3.8,4.6,8,87.72,9,M,medium,medium,slow,1,1,1,0,0,1,0,1,1,0.041270531,0.390477452190106,0.3266882410567004,2.4,-0.569063214,0.782083896,-0.029983696,0.095471113,0.9837876475576433,699,3.184716553287982,103.70214739163444,64.19163117885361,169.55983082465858,8,8
232,241,9,8_F_intensity_x-loud_pitch_high_rate_fast.wav,26,3.6,3.8,3.6,2.4,2.8,4.0,2.6,4.2,3.8,8,87.72,9,F,x-loud,high,fast,1,1,1,0,0,1,0,1,1,-0.167924812,-0.027913235,-0.091702446,2.4,-0.35986787,0.4253853829271774,-0.50737104,0.6270891346551737,0.0337789392876365,323,2.165941043,204.372289630134,67.54017460352928,249.31426537406568,8,8
233,242,9,7_M_intensity_x-loud_pitch_high_rate_slow.wav,27,3.8,4.2,4.0,1.8,2.8,3.6,3.6,4.0,4.2,7,104.64,9,M,x-loud,high,slow,1,1,1,0,0,1,1,1,1,0.041270531,0.390477452190106,0.3266882410567004,1.8,-0.512765595,-0.11372423,0.2650226425596186,0.4795859653101096,0.634580726,530,2.401043083900227,124.4191326429419,69.95715689,224.9022533668285,7,7
234,243,10,1_F_intensity_x-soft_pitch_low_rate_medium.wav,1,4.6,3.6,4.6,1.4,2.4,4.2,2.2,4.2,4.4,1,55.91,7,F,x-soft,low,medium,1,1,1,0,0,1,0,1,1,0.9581877113621416,0.1719230794218775,0.9516511802629226,1.4,-0.73950766,0.6184607451614028,-0.832219431,0.6400467671169431,0.8139708868234934,672,2.5316553287981858,124.76840120570914,63.23089852407307,165.89936047865575,1,1
235,244,10,1_M_intensity_x-loud_pitch_medium_rate_fast.wav,2,3.2,3.6,3.4,2.0,1.8,3.6,2.4,3.6,4.0,1,55.91,7,M,x-loud,medium,fast,0,1,0,0,0,1,0,1,1,-0.088176281,0.1919996623447504,0.072674777,2.0,-1.214167879,0.2407576745663458,-0.774166744,0.1919996623447504,0.4611708584243166,139,1.852471655328798,103.8805061959185,72.20645593597051,226.72411682620512,1,1
236,245,10,2_F_intensity_medium_pitch_high_rate_fast.wav,3,3.8,4.2,3.4,1.6,2.8,3.8,2.0,4.0,4.2,2,64.37,7,F,medium,high,fast,1,1,0,0,0,1,0,1,1,0.3252117399615916,0.6320007969850567,-0.003510479,1.6,-0.471845903,0.3691543960606725,-1.018657737,0.5051135145233975,0.6558668701612647,740,1.9830839002267573,190.7515732941343,66.40317023330155,272.3031536579231,2,2
237,246,10,2_M_intensity_x-soft_pitch_high_rate_slow.wav,4,4.0,2.8,3.6,1.4,2.2,3.4,2.2,4.2,3.8,2,64.37,7,M,x-soft,high,slow,1,0,1,0,0,0,0,1,1,0.4960416785223317,-0.450048145,0.1763912952444657,1.4,-0.872719738,0.036175697,-0.88118918,0.666659881,0.3252117399615916,252,3.1063492063492064,132.91686388913328,62.64601258974776,173.83750638732752,2,2
238,247,10,3_F_intensity_x-soft_pitch_medium_rate_medium.wav,5,4.6,4.6,5.0,1.4,2.2,4.2,2.4,4.8,4.4,3,87.72,9,F,x-soft,medium,medium,1,1,1,0,0,1,0,1,1,1.000409192484518,0.9516511802629226,1.2979146775628805,1.4,-0.927667141,0.693831871,-0.696260313,1.1554190280009369,0.8139708868234934,103,3.027981859410431,151.14937066912648,59.38707540347084,178.33660341186516,3,3
239,248,10,3_M_intensity_x-loud_pitch_medium_rate_fast.wav,6,4.6,4.0,3.8,1.2,2.6,3.6,1.8,4.2,4.0,3,87.72,9,M,x-loud,medium,fast,1,1,1,0,0,1,0,1,1,0.9672595473632072,0.5365419846680037,0.3608966899847491,1.2,-0.586218999,0.2050727245431883,-1.205096043,0.6649387061623305,0.4833157566238202,505,2.348798185941043,99.29174802727113,65.05629112298593,229.90480971597384,3,3
240,249,10,4_F_intensity_x-loud_pitch_low_rate_slow.wav,7,4.4,3.4,4.4,1.6,2.4,4.2,2.2,4.0,4.2,4,84.68,12,F,x-loud,low,slow,1,0,1,0,0,1,0,1,1,0.7983625197232087,0.0120978877829445,0.8340474697463662,1.6,-0.723687557,0.6782235043048053,-0.88118918,0.5224430566003866,0.6807588092066521,376,3.602675736961451,125.92646068207463,70.10310417224206,199.8514583516913,4,4
241,250,10,4_M_intensity_x-soft_pitch_low_rate_medium.wav,8,4.0,3.6,4.2,1.4,2.2,3.6,3.0,4.0,4.4,4,84.68,12,M,x-soft,low,medium,1,1,1,0,0,1,0,1,1,0.4943205035456273,0.1563147123215929,0.6558668701612647,1.4,-0.894517496,0.1892526214988666,-0.312020711,0.5555927017216973,0.8091555307009788,418,2.4794104308390024,85.81401565197937,63.41972117671934,290.39161529878726,4,4
242,251,10,5_F_intensity_medium_pitch_high_rate_medium.wav,9,4.0,4.6,4.8,1.8,2.4,4.2,2.4,4.2,4.6,5,84.68,12,F,medium,high,medium,1,1,1,0,0,1,0,1,1,0.5116500456226164,0.9955938363620036,1.1114763719018557,1.8,-0.807316389,0.6385373280842757,-0.756837202,0.6558668701612647,0.9938726613852992,585,3.1063492063492064,191.6176533145346,64.23275303522367,231.78334184977004,5,5
243,252,10,5_M_intensity_medium_pitch_high_rate_fast.wav,10,4.0,4.0,3.8,1.2,2.2,3.8,2.4,3.4,4.2,5,84.68,12,M,medium,high,fast,1,1,1,0,0,1,0,0,1,0.5207218816236823,0.4611708584243166,0.350103679006979,1.2,-0.857111371,0.3475683741051322,-0.712080416,0.06511238,0.6209960500632496,214,2.505532879818594,116.49720659646478,63.50459451659949,287.3640197657791,5,5
244,253,10,6_F_intensity_x-soft_pitch_low_rate_slow.wav,11,4.0,3.6,3.8,1.4,2.0,3.4,2.4,3.8,3.6,6,31.55,6,F,x-soft,low,slow,1,1,1,0,0,0,0,1,1,0.4960416785223317,0.1415204751464506,0.3188869448064096,1.4,-1.069951054,0.003026052,-0.703610974,0.3452883228844644,0.149778181,470,2.8973696145124714,128.67748014828226,61.84650614923852,124.25063001862664,6,6
245,255,10,7_F_intensity_x-soft_pitch_medium_rate_medium.wav,13,4.0,3.6,4.0,1.4,2.6,4.4,2.8,4.0,4.4,7,104.64,9,F,x-soft,medium,medium,1,1,1,0,0,1,0,1,1,0.4960416785223317,0.1812066513669802,0.5226547925444235,1.4,-0.570398896,0.8423051758222895,-0.460238762,0.5399843346214126,0.8074343557242744,27,2.035328798185941,155.66081120979663,62.14814829188231,265.3133982486241,7,7
246,256,10,7_M_intensity_x-loud_pitch_low_rate_medium.wav,14,3.6,3.4,3.6,1.4,2.2,4.0,2.4,3.8,3.8,7,104.64,9,M,x-loud,low,medium,1,0,1,0,0,1,0,1,1,0.2249375715220241,0.0120978877829445,0.2249375715220241,1.4,-0.850574839,0.5181865767218354,-0.716336896,0.3626178649614536,0.3252117399615916,529,1.8002267573696145,85.3878401,68.03743057605494,299.9622118654743,7,7
